id_col;num;title_example;formal_repr;sem_restr;comment;id_verb
7292;10.1;Разведчик бесшумно снял часового.;Noun (nominative) Verb Noun (accusative);;440
7293;10.2;Метким выстрелом он снял часового.;Noun (nominative) Verb Noun (accusative) Noun (instrumental);;440
7294;11.1;Сколько копий вы хотите снять?;Noun (nominative) Verb Noun (accusative);;440
7295;11.2;Разведчикам приказано снять планы со всех крепостей.;Noun (nominative) Verb Noun (accusative) с + Noun (genitive);;440
7296;12.1;Фотограф снимал сто человек в день.;Noun (nominative) Verb Noun (accusative);;440
7297;12.2;Герасимов снимал новую картину.;Noun (nominative) Verb Noun (accusative);;440
7298;12.3;Он решил снять новым киноаппаратом решетки Летнего сада.;Noun (nominative) Verb Noun (accusative) Noun (instrumental);;440
7299;13.1;Мой друг снимает комнату.;Noun (nominative) Verb Noun (accusative);;440
7300;13.2;Мы снимали квартиру в старом доме.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;440
7301;13.3;Я снял у них две комнаты с верандой.;Noun (nominative) Verb Noun (accusative) у + Noun (genitive);;440
7302;13.4;Ему пришлось снимать комнату за сорок рублей в месяц.;Noun (nominative) Verb Noun (accusative) за + Noun (accusative);;440
7303;13.5;Семья сняла целый дом на три месяца.;Noun (nominative) Verb Noun (accusative) на + Noun (accusative);;440
7304;14.1;Снимаю шляпу перед вами.;Noun (nominative) Verb Noun (accusative) перед + Noun (instrumental);;440
7305;99i1;снять личину/маску (кого-л);Noun (nominative) Verb {личину / маску} [-> Noun (genitive)];;440
7306;99i2;снять голову с кого-л.;Noun (nominative) Verb голову с + Noun (accusative);;440
7307;99i3;снять допрос / показания с кого-л.;Noun (nominative) Verb {допрос / показания} с + Noun (accusative);;440
7308;99i4;снять кого-л. с учета;Noun (nominative) Verb Noun (accusative) с + учета;;440
7309;99i5;снять пенки с чего-л.;Noun (nominative) Verb пенки с + Noun (genitive);;440
7310;99i6;снять покров(ы) с чего-л.;Noun (nominative) Verb {покров / покровы} с + Noun (genitive);;440
7311;99i7;снять сливки с чего-л.;Noun (nominative) Verb сливки с + Noun (genitive);;440
7312;99i8;снять что-л. со сберкнижки / счета;Noun (nominative) Verb Noun (accusative) {со + сберкнижки / со + счета};;440
7313;99i9;снять швы с чего-л.;Noun (nominative) Verb швы с + Noun (genitive);;440
7314;1.1;Что же он советует?;Noun (nominative) Verb Noun (accusative);;441
7315;1.2;Так вы советуете согласиться?;Noun (nominative) Verb Verb (infinitive);;441
7316;1.3;Не советую, чтобы об этом узнали посторонние.;Noun (nominative) Verb чтобы + CL;;441
7317;1.4;Вы можете мне что-нибудь посоветовать?;Noun (nominative) Verb {Noun (accusative) / Verb (infinitive) / чтобы + CL} Noun (dative);;441
7318;1.1;Директор согласился.;Noun (nominative) Verb ;;442
7319;1.2;Больной согласился на операцию.;Noun (nominative) Verb на + Noun (accusative);;442
7320;1.3;Ты же согласился пойти в бассейн.;Noun (nominative) Verb Verb (infinitive);;442
7321;1.4;Директор долго не соглашался, чтобы я ушел в отпуск.;Noun (nominative) Verb чтобы + CL;;442
7322;2.1;Я с вами не могу согласиться.;Noun (nominative) Verb с + Noun (instrumental);;442
7323;2.2;Кое в чем он уже со мной соглашается, но по многим вопросам продолжает стоять на своем.;Noun (nominative) Verb с + Noun (instrumental) в + Noun loc;;442
7324;2.3;Она, наконец, согласилась, что надо снять дачу на август.;Noun (nominative) Verb что + CL;;442
7325;2.4;«Вы правы», - согласилась сестра.;Noun (nominative) Verb «CL»;;442
7326;2.5;Согласитесь, это неприлично.;Noun (nominative) Verb CL;;442
7327;2.6;Судья согласился с игроком, что нарушение было.;Noun (nominative) Verb с + Noun (instrumental) что + CL;;442
7328;3.1;Мы с ним обычно долго спорим, но потом соглашаемся.;Noun (nominative) Verb ;;442
7329;3.2;Так на чем же вы согласились?;Noun (nominative) Verb на + Noun loc;;442
7330;3.3;Да сперва согласимся, кто знатен и кто богат (уточнить).;Noun (nominative) Verb Rel + CL;;442
7331;4.1;Ирина никогда не согласится с пьянством Людки.;Noun (nominative) Verb с + Noun (instrumental);;442
7332;1.1;Директор согласился.;Noun (nominative) Verb ;;443
7333;1.2;Больной согласился на операцию.;Noun (nominative) Verb на + Noun (accusative);;443
7334;1.3;Ты же согласился пойти в бассейн.;Noun (nominative) Verb Verb (infinitive);;443
7335;1.4;Директор долго не соглашался, чтобы я ушел в отпуск.;Noun (nominative) Verb чтобы + CL;;443
7336;2.1;Я с вами не могу согласиться.;Noun (nominative) Verb с + Noun (instrumental);;443
7337;2.2;Кое в чем он уже со мной соглашается, но по многим вопросам продолжает стоять на своем.;Noun (nominative) Verb с + Noun (instrumental) в + Noun loc;;443
7338;2.3;Она, наконец, согласилась, что надо снять дачу на август.;Noun (nominative) Verb что + CL;;443
7339;2.4;«Вы правы», - согласилась сестра.;Noun (nominative) Verb «CL»;;443
7340;2.5;Согласитесь, это неприлично.;Noun (nominative) Verb CL;;443
7341;2.6;Судья согласился с игроком, что нарушение было.;Noun (nominative) Verb с + Noun (instrumental) что + CL;;443
7342;3.1;Мы с ним обычно долго спорим, но потом соглашаемся.;Noun (nominative) Verb ;;443
7343;3.2;Так на чем же вы согласились?;Noun (nominative) Verb на + Noun loc;;443
7344;3.3;Да сперва согласимся, кто знатен и кто богат (уточнить).;Noun (nominative) Verb Rel + CL;;443
7345;4.1;Ирина никогда не согласится с пьянством Людки.;Noun (nominative) Verb с + Noun (instrumental);;443
7346;1.1;Железнодорожник никак не мог соединить вагоны.;Noun (nominative) Verb Noun (accusative);;444
7347;1.2;Плотники соединяли бревна шпонками.;Noun (nominative) Verb Noun (accusative) Noun (instrumental);;444
7348;1.3;Он соединил трактор с машиной.;Noun (nominative) Verb Noun (accusative) с + Noun (instrumental);;444
7349;2.1;Только пешеходная тропа соединяла поселки геологов.;Noun (nominative) Verb Noun (accusative);;444
7350;2.2;Широкая протока соединяла два озера в одно целое.;Noun (nominative) Verb Noun (accusative) в + Noun (accusative);;444
7351;2.3;Две комнаты соединены стеклянной дверью.;Noun (nominative) Verb Noun (accusative) Noun (instrumental);;444
7352;2.4;Автотрасса соединяет северную часть страны с южной.;Noun (nominative) Verb Noun (accusative) с + Noun (instrumental);;444
7353;3.1;Он учил меня соединять краски.;Noun (nominative) Verb Noun (accusative);;444
7354;3.2;Лаборант соединил кислород с водородом.;Noun (nominative) Verb Noun (accusative) с + Noun (instrumental);;444
7355;4.1;Соединять теорию с практикой - таково требование жизни.;Noun (nominative) Verb Noun (accusative) с + Noun (instrumental);;444
7356;1.1;«Сходите», - шепнул провожатый.;Noun (nominative) Verb ;;445
7357;1.2;Отдыхающие сходят с холма.;Noun (nominative) Verb {Adverb / Prep. откуда + Noun };;445
7358;1.3;Сойдем к ручью.;Noun (nominative) Verb {Adverb / Prep. куда + Noun };;445
7359;1.4;Мужчина медленно сходил по лестнице.;Noun (nominative) Verb по + Noun (dative);;445
7360;2.1;Вы сходите?;Noun (nominative) Verb ;;445
7361;2.2;Ему надо было сойти на следующей остановке.;Noun (nominative) Verb {Adverb / Prep. где + Noun };;445
7362;2.3;Игорь сошел с поезда.;Noun (nominative) Verb с + Noun (genitive);;445
7363;3.1;Ночь сошла на землю.;Noun (nominative) Verb на + Noun (accusative);;445
7364;4.1;Спокойствие сошло на него.;Noun (nominative) Verb {в + Noun (accusative) / на + Noun (accusative)};;445
7365;5.1;Чтобы пропустить старика, он сошел на мостовую.;Noun (nominative) Verb Prep. куда + Noun ;;445
7366;5.2;Шагов через двести мы сошли с тропы и остановились на привал.;Noun (nominative) Verb с + Noun (genitive);;445
7367;6.1;Вода, уже сошла.;Noun (nominative) Verb ;;445
7368;6.2;Снег сошел с полей.;Noun (nominative) Verb с + Noun (genitive);;445
7369;6.3;У него с носа сошла вся кожа.;Noun (nominative) Verb с + Noun (genitive) у + Noun (genitive);;445
7370;7.1;Ну как? - Сойдет.;Noun (nominative) Verb ;;445
7371;7.2;Доклад мой сошел благополучно.;Noun (nominative) Verb Adverb ;;445
7372;8.1;Сойду я за крестьянина в этой одежде?;Noun (nominative) Verb за + Noun (accusative);;445
7373;9.1;У них черная икра не сходит со стола.;Noun (nominative) не Verb с + Noun (genitive);;445
7374;99i1;сойти с рельсов;Noun (nominative) Verb с + рельсов;;445
7375;99i2;сойти с повестки дня;Noun (nominative) Verb с + повестки + дня;;445
7376;99i3;сойти со сцены;Noun (nominative) Verb со + сцены;;445
7377;99i4;сойти с ума;Noun (nominative) Verb с + ума;;445
7378;99i5;сойти в могилу;Noun (nominative) Verb в + могилу;;445
7379;99i6;сойти на нет;Noun (nominative) Verb на + нет;;445
7380;99i7;сойти с рук кому-л.;Noun (nominative) Verb с + рук Noun (dative);;445
7381;99i8;сойти с неба на землю;Noun (nominative) Verb с + неба на + землю;;445
7382;1.1;Что вы собираетесь сообщить на нашем семинаре?;Noun (nominative) Verb Noun (accusative);;446
7383;1.2;Начальник станции сообщил о прибытии поезда.;Noun (nominative) Verb о + Noun loc;;446
7384;1.3;Вы не сообщили, что работаете над книгой.;Noun (nominative) Verb Conj + CL;;446
7385;1.4;Сообщите, когда вы отправляетесь в Венгрию.;Noun (nominative) Verb Rel + CL;;446
7386;1.5;«Мама умерла», - сообщил он.;Noun (nominative) Verb «CL»;;446
7387;1.6;Он ничего не сообщил о вас.;Noun (nominative) Verb Noun (accusative) о + Noun loc;;446
7388;1.7;Секретарь сообщил истцу решение суда.;Noun (nominative) Verb Noun (accusative) Noun (dative);;446
7389;1.8;Это сообщили только что по радио.;Noun (nominative) Verb {Noun (accusative) / о + Noun loc / Conj + CL / Rel + CL} {по + Noun (dative) / Noun (instrumental) / в + Noun loc};;446
7390;1.9;Как сообщил адвокат, решение суда будет обжаловано на следующей неделе.;как Noun (nominative) Verb CL;;446
7391;1.10;Мы рады сообщить читателям, что журнал выйдет уже в начале мая.;Noun (nominative) Verb Conj + CL Noun (dative);;446
7392;1.11;«Сигнал поступил час назад», - сообщил «Известиям» дежурный.;Noun (nominative) Verb «CL» Noun (dative);;446
7393;1.12;Мы уже сообщали читателям об этом происшествии.;Noun (nominative) Verb о + Noun loc Noun (dative);;446
7394;1.13;- У меня нет денег на эту разработку, - сообщил на брифинге Ш.Профит.;Noun (nominative) Verb «CL» в + Noun loc;;446
7395;1.14;В телефонном разговоре журналистка сообщила, что уже давно получает угрозы.;Noun (nominative) Verb Conj + CL в + Noun loc;;446
7396;1.15;Фролов сообщил эти сведения в своем дневнике.;Noun (nominative) Verb Noun (accusative) в + Noun loc;;446
7397;1.16;О своем открытии ученые сообщили на последнем коллоквиуме.;Noun (nominative) Verb о + Noun loc {в + Noun loc / на + Noun loc};;446
7398;1.18;Громким голосом я сообщил, что завтракал и обедал.;Noun (nominative) Verb Conj + CL Noun (instrumental);;446
7399;2.1;Она сообщила о подозрительном человеке в НКВД.;Noun (nominative) Verb о + Noun loc в + Noun (accusative);;446
7400;2.2;Она могла бы сообщить в комендатуру, но что она имела бы от этого?;Noun (nominative) Verb в + Noun (accusative);;446
7401;3.1;Волнение сообщило его голосу проникновенность.;Noun (nominative) Verb Noun (accusative) Noun (dative);;446
7402;3.2;Первое тело сообщает второму небольшую скорость.;Noun (nominative) Verb Noun (accusative) Noun (dative);;446
7403;3.3;Бедная одежда сообщила, что ведь дети, ребята.;Noun (nominative) Verb что + CL;;446
7404;4.1;Родители не сумели сообщить ему любовь к музыке.;Noun (nominative) Verb Noun (accusative) Noun (dative);;446
7405;1.1;Что вы собираетесь сообщить на нашем семинаре?;Noun (nominative) Verb Noun (accusative);;447
7406;1.2;Начальник станции сообщил о прибытии поезда.;Noun (nominative) Verb о + Noun loc;;447
7407;1.3;Вы не сообщили, что работаете над книгой.;Noun (nominative) Verb Conj + CL;;447
7408;1.4;Сообщите, когда вы отправляетесь в Венгрию.;Noun (nominative) Verb Rel + CL;;447
7409;1.5;«Мама умерла», - сообщил он.;Noun (nominative) Verb «CL»;;447
7410;1.6;Он ничего не сообщил о вас.;Noun (nominative) Verb Noun (accusative) о + Noun loc;;447
7411;1.7;Секретарь сообщил истцу решение суда.;Noun (nominative) Verb Noun (accusative) Noun (dative);;447
7412;1.8;Это сообщили только что по радио.;Noun (nominative) Verb {Noun (accusative) / о + Noun loc / Conj + CL / Rel + CL} {по + Noun (dative) / Noun (instrumental) / в + Noun loc};;447
7413;1.9;Как сообщил адвокат, решение суда будет обжаловано на следующей неделе.;как Noun (nominative) Verb CL;;447
7414;1.10;Мы рады сообщить читателям, что журнал выйдет уже в начале мая.;Noun (nominative) Verb Conj + CL Noun (dative);;447
7415;1.11;«Сигнал поступил час назад», - сообщил «Известиям» дежурный.;Noun (nominative) Verb «CL» Noun (dative);;447
7416;1.12;Мы уже сообщали читателям об этом происшествии.;Noun (nominative) Verb о + Noun loc Noun (dative);;447
7417;1.13;- У меня нет денег на эту разработку, - сообщил на брифинге Ш.Профит.;Noun (nominative) Verb «CL» в + Noun loc;;447
7418;1.14;В телефонном разговоре журналистка сообщила, что уже давно получает угрозы.;Noun (nominative) Verb Conj + CL в + Noun loc;;447
7419;1.15;Фролов сообщил эти сведения в своем дневнике.;Noun (nominative) Verb Noun (accusative) в + Noun loc;;447
7420;1.16;О своем открытии ученые сообщили на последнем коллоквиуме.;Noun (nominative) Verb о + Noun loc {в + Noun loc / на + Noun loc};;447
7421;1.17;Таким образом, программа вряд ли будет осуществлена, сообщил Эллис.;Noun (nominative) Verb CL;;447
7422;1.18;Громким голосом я сообщил, что завтракал и обедал.;Noun (nominative) Verb Conj + CL Noun (instrumental);;447
7423;2.1;Она сообщила о подозрительном человеке в НКВД.;Noun (nominative) Verb о + Noun loc в + Noun (accusative);;447
7424;2.2;Она могла бы сообщить в комендатуру, но что она имела бы от этого?;Noun (nominative) Verb в + Noun (accusative);;447
7425;3.1;Волнение сообщило его голосу проникновенность.;Noun (nominative) Verb Noun (accusative) Noun (dative);;447
7426;3.2;Первое тело сообщает второму небольшую скорость.;Noun (nominative) Verb Noun (accusative) Noun (dative);;447
7427;3.3;Бедная одежда сообщила, что ведь дети, ребята.;Noun (nominative) Verb что + CL;;447
7428;4.1;Родители не сумели сообщить ему любовь к музыке.;Noun (nominative) Verb Noun (accusative) Noun (dative);;447
7429;1.1;Посол сопровождал делегацию.;Noun (nominative) Verb Noun (accusative);;448
7430;1.2;Из Киева делегацию сопровождали служащие «Интуриста».;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. откуда + Noun };;448
7431;1.3;Кто сопровождает вас в Москву?;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. куда + Noun };;448
7432;2.1;Успех сопровождал его выступление.;Noun (nominative) Verb Noun (accusative);;448
7433;3.1;Мой собеседник сопровождал свою речь энергичными жестами.;Noun (nominative) Verb Noun (accusative) Noun (instrumental);;448
7434;4.1;Студент сопровождает заявление справкой.;Noun (nominative) Verb Noun (accusative) Noun (instrumental);;448
7435;1.1;Составь цветы с подоконника!;Noun (nominative) Verb Noun (accusative) с + Noun (genitive);;449
7436;1.2;Служанка составила посуду на поднос и вышла.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. куда + Noun };;449
7437;2.1;Он составил вместе две лестницы.;Noun (nominative) Verb Noun (accusative);;449
7438;2.2;Солдаты составляют ружья в козлы.;Noun (nominative) Verb Noun (accusative) в + Noun (accusative);;449
7439;3.1;Эшелон составили только к вечеру.;Noun (nominative) Verb Noun (accusative);;449
7440;3.2;Иностранец с трудом составлял фразы из четырех-пяти слов.;Noun (nominative) Verb Noun (accusative) из + Noun (genitive);;449
7441;4.1;Прошу вас составить список присутствующих.;Noun (nominative) Verb Noun (accusative);;449
7442;5.1;Их семью составляют четыре человека.;Noun (nominative) Verb Noun (accusative);;449
7443;6.1;Экономия составила около миллиона рублей.;Noun (nominative) Verb Noun (accusative);;449
7444;7.1;Это составляет исключение из общего правила.;Noun (nominative) Verb Noun (accusative);;449
7445;99i1;составить мнение [представление];Noun (nominative) Verb {мнение / представление} [{о + Noun loc / по + Noun (dative)}];;449
7446;99i2;составить чье-л. счастье;Noun (nominative) Verb APrep. O(accusative) + счастье;;449
7447;99i3;составить себе имя;Noun (nominative) Verb себе имя;;449
7448;99i4;составить кому-л. компанию;Noun (nominative) Verb Noun (dative) компанию;;449
7449;99i5;составить кому-л. партию;Noun (nominative) Verb Noun (dative) партию;;449
7450;99i6;составить кому-л. выгодную/хорошую партию;Noun (nominative) Verb Noun (dative) {выгодную / хорошую} + партию;;449
7451;99i7;это не составит труда;это не составит труда;;449
7452;1.1;Квартира состоит из двух комнат.;Noun (nominative) Verb из + Noun (genitive);;450
7453;2.1;В чем состоит существо вашей теории?;Noun (nominative) Verb в + Noun loc;;450
7454;3.1;В какой партии вы состоите?;Noun (nominative) Verb в + Noun loc;;450
7455;3.2;Его отец состоял пайщиком дачного кооператива.;Noun (nominative) Verb Noun (instrumental) -> Noun (genitive);;450
7456;4.1;Генерал пять лет состоял при особе герцога.;Noun (nominative) Verb Prep. + Noun ;;450
7457;1.1;Солдат спас ребенка.;Noun (nominative) Verb Noun (accusative);;451
7458;1.2;Верный пес спас мальчика от смерти.;Noun (nominative) Verb Noun (accusative) от + Noun (genitive);;451
7459;2.1;Я погибаю в этой обстановке, спасите меня.;Noun (nominative) Verb Noun (accusative);;451
7460;2.2;Мой друг спас меня от скуки.;Noun (nominative) Verb Noun (accusative) от + Noun (genitive);;451
7461;3.1;Вы спасли мою жизнь, спасите же и мою честь.;Noun (nominative) Verb Noun (accusative);;451
7462;3.2;Во время пожара сосед спас жизнь моему ребенку.;Noun (nominative) Verb Noun (accusative) Noun (dative);;451
7463;4.1;Меня спасла схематичность полицейского мышления;Noun (nominative) Verb Noun (accusative);;451
7464;4.2;Расторопность спасла ему жизнь;Noun (nominative) Verb Noun (accusative) Noun (dative);;451
7465;99i1;спасти (свою) душу;Noun (nominative) Verb [свою] + душу;;451
7466;99i2;спасти положение;Noun (nominative) Verb положение;;451
7467;1.1;Дети легли спать.;Noun (nominative) Verb ;;452
7468;1.2;Я сплю в другой комнате.;Noun (nominative) Verb {Adverb / Prep. где + Noun };;452
7469;1.3;Мальчик спал крепким сном.;Noun (nominative) Verb {A(instrumental) + сном / сном + Noun (genitive)};;452
7470;1.4;Не люблю спать в спальном мешке.;Noun (nominative) Verb в + Noun loc;;452
7471;2.1;Сердце спит.;Noun (nominative) Verb ;;452
7472;3.1;Он спал с ней раза два или три.;Noun (nominative) Verb с + Noun (instrumental);;452
7473;3.3;Детям пора ложиться спать.;Noun (nominative) Verb спать;;452
7474;99i1;спать без задних ног;Noun (nominative) Verb без + задних + ног;;452
7475;99i2;спать сном праведника;Noun (nominative) Verb сном + праведника;;452
7476;99i3;спать вечным/могильным/последним сном;Noun (nominative) Verb {вечным / могильным / последним} + сном;;452
7477;99i4;чьи-л. лавры не дают кому-л. спать;APrep. O(nominative) + лавры не дают Noun (dative) Verb ;;452
7478;1.1;Вечно ты споришь!;Noun (nominative) Verb ;;453
7479;1.2;Ребята спорили с преподавателями.;Noun (nominative) Verb с + Noun (instrumental);;453
7480;1.3;Они спорили о литературе.;Noun (nominative) Verb о + Noun loc;;453
7481;1.4;Студенты спорили, кто будет принимать экзамен по физике.;Noun (nominative) Verb Rel + CL;;453
7482;2.1;Спорю, что он обрадуется, когда узнает эту новость.;Noun (nominative) Verb что + CL;;453
7483;2.2;Не спорю, он - неплохой специалист.;Noun (nominative) Verb CL;;453
7484;2.3;Он поспорил на тысячу рублей, что собьет на лету двух птиц одним выстрелом.;Noun (nominative) Verb на + Noun (accusative) что + CL;;453
7485;2.4;Я готов спорить с кем угодно, что вы не выдержите этого темпа.;Noun (nominative) Verb с + Noun (instrumental) что + CL;;453
7486;3.1;Печи спорили в белизне со стенами.;Noun (nominative) Verb с + Noun (instrumental) в + Noun loc;;453
7487;4.1;Старик был еще крепок и готов был поспорить с судьбой.;Noun (nominative) Verb с + Noun (instrumental);;453
7488;1.1;Она иногда такие вещи спрашивает, что я краснею.;Noun (nominative) Verb Noun (accusative);;454
7489;1.2;Ни о чем не спрашивайте и ничего не говорите.;Noun (nominative) Verb о + Noun loc;;454
7490;1.3;Спроси, когда прибудет поезд.;Noun (nominative) Verb Rel + CL;;454
7491;1.4;Он спросил, можно ли здесь курить.;Noun (nominative) Verb CLi;;454
7492;1.5;Я спросил: «Когда вы придете?»;Noun (nominative) Verb «CL»;;454
7493;1.6;О чем вы меня спрашиваете?;Noun (nominative) Verb {о + Noun loc / Rel + CL / CL / «CL»} {Noun (accusative) / у + Noun (genitive)};;454
7494;1.7;Он спросил у меня твою фамилию.;Noun (nominative) Verb {Noun (accusative) / о + Noun loc / Rel + CL / CL} {Prep. где + Noun / у + Noun (genitive)};;454
7495;1.8;«Когда можно будет попасть на прием к директору?» - спросил он у секретаря.;Noun (nominative) Verb «CL» у + Noun (genitive);;454
7496;2.1;Сегодня он спрашивает восьмой урок.;Noun (nominative) Verb Noun (accusative);;454
7497;2.1;Учитель спрашивал всех подряд и всем ставил двойки.;Noun (nominative) Verb Noun (accusative);;454
7498;3.1;Не знаю, зачем ты спрашиваешь мое мнение, ты же все равно сделаешь по-своему.;Noun (nominative) Verb Noun (accusative);;454
7499;3.2;Я советую только когда у меня спрашивают совета.;Noun (nominative) Verb Noun (genitive) у + Noun (genitive);;454
7500;4.1;Вас спрашивают по телефону.;Noun (nominative) Verb Noun (accusative);;454
7501;5.1;Почему такой беспорядок?;Noun (nominative) Verb с + Noun (genitive);;454
7502;5.2;За все упущения по работе с вас строго спросят.;Noun (nominative) Verb с + Noun (genitive) за + Noun (accusative);;454
7503;1.1;Тучи спустились еще ниже.;Noun (nominative) Verb ;;455
7504;1.2;Мальчик спустился с лестницы.;Noun (nominative) Verb {Adverb / Prep. откуда + Noun };;455
7505;1.3;Первый раз было очень боязно спускаться в шахту.;Noun (nominative) Verb {Adverb / Prep. куда + Noun };;455
7506;1.4;По лестнице спускались девушки.;Noun (nominative) Verb по + Noun (dative);;455
7507;2.1;Спустилась ночь.;Noun (nominative) Verb ;;455
7508;2.2;Белый пар спустился на болота.;Noun (nominative) Verb на + Noun (accusative);;455
7509;2.3;Туман спустился над городом.;Noun (nominative) Verb над + Noun (instrumental);;455
7510;3.1;Чулки спустились.;Noun (nominative) Verb ;;455
7511;3.2;Борода у мужика спускалась до пояса.;Noun (nominative) Verb до + Noun (genitive);;455
7512;3.3;Рубаха спустилась с ее плеч.;Noun (nominative) Verb с + Noun (genitive);;455
7513;99i1;спуститься с облаков;Noun (nominative) Verb с + облаков [на + землю];;455
7514;1.1;Исследователь сравнил результаты двух опытов.;Noun (nominative) Verb Noun (accusative);;456
7515;1.2;Лингвисты сравнивали древнегреческое письмо с финикийским.;Noun (nominative) Verb Noun (accusative) с + Noun (instrumental);;456
7516;1.3;Непонятно, по какому признаку можно сравнивать столь далекие явления.;Noun (nominative) Verb Noun (accusative) по + Noun (dative);;456
7517;1.4;Сравните, сколько получает ученый у нас и в Америке.;Noun (nominative) Verb Rel + CL;;456
7518;1.5;Сравним эти интернет-ресурсы между собой.;Noun (nominative) Verb Noun (accusative) между + собой;;456
7519;1.6;Сравните профессию каскадера и профессию художника.;Noun (nominative) Verb Noun (accusative) и Noun (accusative);;456
7520;1.7;По силе характера ее можно сравнить только с Лилей Брик.;Noun (nominative) Verb Noun (accusative) с + Noun (instrumental) по + Noun (dative);;456
7521;1.1;Исследователь сравнил результаты двух опытов.;Noun (nominative) Verb Noun (accusative);;457
7522;1.2;Лингвисты сравнивали древнегреческое письмо с финикийским.;Noun (nominative) Verb Noun (accusative) с + Noun (instrumental);;457
7523;1.3;Непонятно, по какому признаку можно сравнивать столь далекие явления.;Noun (nominative) Verb Noun (accusative) по + Noun (dative);;457
7524;1.4;Сравните, сколько получает ученый у нас и в Америке.;Noun (nominative) Verb Rel + CL;;457
7525;1.5;Сравним эти интернет-ресурсы между собой.;Noun (nominative) Verb Noun (accusative) между + собой;;457
7526;1.6;Сравните профессию каскадера и профессию художника.;Noun (nominative) Verb Noun (accusative) и Noun (accusative);;457
7527;1.7;По силе характера ее можно сравнить только с Лилей Брик.;Noun (nominative) Verb Noun (accusative) с + Noun (instrumental) по + Noun (dative);;457
7528;1.8;Ср. Бицилли 1919.;CL, ср. {Noun (nominative) / «CL»};;457
7529;1.9;Сравните у Маяковского: эту ночь глазами не проломаем.;CL Verb (imperative) «CL» у + Noun (genitive);;457
7530;1.1;Подруги часто ссорятся.;Noun (nominative) Verb ;;458
7531;1.2;Не понимаю, из-за чего они ссорятся.;Noun (nominative) Verb из-за + Noun (genitive);;458
7532;1.3;Было неприятно видеть, как девушки ссорятся между собой.;Noun (nominative) Verb между + собой;;458
7533;1.4;Я не ссорюсь с друзьями.;Noun (nominative) Verb с + Noun (instrumental);;458
7534;1.5;Мы ссорились, кому становиться под вершину.;Noun (nominative) Verb Rel + CL;;458
7535;1.6;Они не желают из-за нас ссориться с Московским советом.;Noun (nominative) Verb из-за + Noun (genitive) с + Noun (instrumental);;458
7536;1.7;Они ссорились между собой за право стоять с ней в паре.;Noun (nominative) Verb между + собой за + Noun (accusative);;458
7537;1.1;Рабочие ставили телеграфные столбы.;Noun (nominative) Verb Noun (accusative);;459
7538;1.2;Библиотекарь ставил книги в шкаф.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. куда + Noun };;459
7539;1.3;Настоятельница велела поставить стулья вокруг стола.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;459
7540;1.4;Священник поставил женщину на колени и велел ей молиться.;Noun (nominative) Verb Noun (accusative) на + Noun (accusative);;459
7541;1.5;Не ставьте эти цветы на свет,;Noun (nominative) Verb Noun (accusative) на + Noun (accusative);;459
7542;2.1;Начальник цеха поставил новичка к станку.;Noun (nominative) Verb Noun (accusative) Prep. куда + Noun ;;459
7543;2.2;Бригадир ставит трактористов на пахоту.;Noun (nominative) Verb Noun (accusative) на + Noun (accusative);;459
7544;3.1;Нам недавно поставили нового директора.;Noun (nominative) Verb Noun (accusative) Noun (dative);;459
7545;3.2;Его поставили в старосты.;Noun (nominative) Verb Noun (accusative) в + Noun (nominative);;459
7546;3.3;Моего товарища поставили машинистом на тепловоз новой марки.;Noun (nominative) Verb Noun (accusative) Noun (instrumental);;459
7547;4.1;Мужчины не умеют толком ставить заплаты.;Noun (nominative) Verb Noun (accusative);;459
7548;4.2;Сапожник аккуратно ставил подметки на ботинки.;Noun (nominative) Verb Noun (accusative) на + Noun (accusative);;459
7549;5.1;Вы умеете ставить компресс?;Noun (nominative) Verb Noun (accusative);;459
7550;5.2;Поставьте ребенку градусник.;Noun (nominative) Verb Noun (accusative) Noun (dative);;459
7551;5.3;Врач велел поставить четыре горчичника на спину и три на грудь.;Noun (nominative) Verb Noun (accusative) на + Noun (accusative);;459
7552;6.1;Поставьте, пожалуйста, число и подпишитесь.;Noun (nominative) Verb Noun (accusative);;459
7553;6.2;Посетитель попросил поставить на его документе визу.;Noun (nominative) Verb Noun (accusative) Prep. где + Noun ;;459
7554;7.1;Во второй раз он поставил десять рублей.;Noun (nominative) Verb Noun (accusative);;459
7555;7.2;Какую сумму вы готовы поставить в банк?;Noun (nominative) Verb Noun (accusative) в + банк;;459
7556;7.3;Не советую вам ставить на тройку.;Noun (nominative) Verb на + Noun (accusative);;459
7557;8.1;Рыбаки поставили на ночь невод.;Noun (nominative) Verb Noun (accusative);;459
7558;8.2;Художник попросил, чтобы в его мастерской поставили батерею.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;459
7559;8.3;Нам до сих пор не поставили телефон.;Noun (nominative) Verb Noun (accusative) Noun (dative);;459
7560;9.1;Буду ставить избу.;Noun (nominative) Verb Noun (accusative);;459
